,Knesset Number,Member ID,First Name,Last Name,Gender,Party ID,Party Name,Role ID,Role Desc
473,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
474,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
475,16,494,אליהו,ישי,זכר,,,42,חבר ועדה
476,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
477,16,445,איתן,כבל,זכר,,,42,חבר ועדה
478,16,445,איתן,כבל,זכר,,,42,חבר ועדה
479,16,445,איתן,כבל,זכר,,,42,חבר ועדה
480,16,1063,אילנה,כהן,נקבה,,,66,חברת ועדה
481,16,1063,אילנה,כהן,נקבה,,,66,חברת ועדה
482,16,1063,אילנה,כהן,נקבה,,,66,חברת ועדה
483,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
484,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
485,16,495,אמנון,כהן,זכר,,,42,חבר ועדה
486,16,580,יצחק,כהן,זכר,,,42,חבר ועדה
487,16,580,יצחק,כהן,זכר,,,42,חבר ועדה
488,16,507,רן,כהן,זכר,,,42,חבר ועדה
489,16,507,רן,כהן,זכר,,,42,חבר ועדה
490,16,507,רן,כהן,זכר,,,42,חבר ועדה
491,16,1034,משה,כחלון,זכר,,,42,חבר ועדה
492,16,1034,משה,כחלון,זכר,,,42,חבר ועדה
493,16,556,חיים,כץ,זכר,,,42,חבר ועדה
494,16,556,חיים,כץ,זכר,,,42,חבר ועדה
495,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
496,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
497,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
498,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
499,16,536,דוד,לוי,זכר,,,42,חבר ועדה
500,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
501,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
502,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
503,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
504,16,528,יעקב,ליצמן,זכר,,,42,חבר ועדה
505,16,528,יעקב,ליצמן,זכר,,,42,חבר ועדה
506,16,528,יעקב,ליצמן,זכר,,,42,חבר ועדה
507,16,542,עסאם,מח'ול,זכר,,,42,חבר ועדה
508,16,542,עסאם,מח'ול,זכר,,,42,חבר ועדה
509,16,449,מיכאל,מלכיאור,זכר,,,42,חבר ועדה
510,16,449,מיכאל,מלכיאור,זכר,,,42,חבר ועדה
511,16,1042,עמרם,מצנע,זכר,,,42,חבר ועדה
512,16,1056,יעקב,מרגי,זכר,,,42,חבר ועדה
513,16,1056,יעקב,מרגי,זכר,,,42,חבר ועדה
514,16,1056,יעקב,מרגי,זכר,,,42,חבר ועדה
515,16,1056,יעקב,מרגי,זכר,,,42,חבר ועדה
516,16,498,משולם,נהרי,זכר,,,42,חבר ועדה
517,16,565,מיכאל,נודלמן,זכר,,,42,חבר ועדה
518,16,565,מיכאל,נודלמן,זכר,,,42,חבר ועדה
519,16,565,מיכאל,נודלמן,זכר,,,42,חבר ועדה
520,16,865,אורית,נוקד,נקבה,,,66,חברת ועדה
521,16,865,אורית,נוקד,נקבה,,,66,חברת ועדה
522,16,865,אורית,נוקד,נקבה,,,66,חברת ועדה
523,16,865,אורית,נוקד,נקבה,,,66,חברת ועדה
524,16,1041,לאה,נס,נקבה,,,66,חברת ועדה
525,16,1041,לאה,נס,נקבה,,,66,חברת ועדה
526,16,1041,לאה,נס,נקבה,,,66,חברת ועדה
527,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
528,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
529,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
530,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
531,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
532,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
533,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
534,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
535,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
536,16,454,אפרים,סנה,זכר,,,42,חבר ועדה
537,16,454,אפרים,סנה,זכר,,,42,חבר ועדה
538,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
539,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
540,16,455,אופיר,פינס-פז,זכר,,,42,חבר ועדה
541,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
542,16,455,אופיר,פינס-פז,זכר,,,42,חבר ועדה
543,16,455,אופיר,פינס-פז,זכר,,,42,חבר ועדה
544,16,1059,גילה,פינקלשטיין,נקבה,,,66,חברת ועדה
545,16,1059,גילה,פינקלשטיין,נקבה,,,66,חברת ועדה
546,16,1059,גילה,פינקלשטיין,נקבה,,,66,חברת ועדה
547,16,1059,גילה,פינקלשטיין,נקבה,,,66,חברת ועדה
548,16,563,מאיר,פרוש,זכר,,,42,חבר ועדה
549,16,501,יאיר,פרץ,זכר,,,42,חבר ועדה
550,16,501,יאיר,פרץ,זכר,,,42,חבר ועדה
551,16,475,איוב,קרא,זכר,,,42,חבר ועדה
552,16,475,איוב,קרא,זכר,,,42,חבר ועדה
553,16,458,חיים,רמון,זכר,,,42,חבר ועדה
554,16,458,חיים,רמון,זכר,,,42,חבר ועדה
555,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
556,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
557,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
558,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
559,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
560,16,1029,מיכאל,רצון,זכר,,,42,חבר ועדה
561,16,459,אברהם-בייגה,שוחט,זכר,,,42,חבר ועדה
562,16,459,אברהם-בייגה,שוחט,זכר,,,42,חבר ועדה
563,16,1046,אילן,שלגי,זכר,,,42,חבר ועדה
564,16,1046,אילן,שלגי,זכר,,,42,חבר ועדה
565,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
566,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
567,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
568,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
569,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
570,16,512,יוסי,שריד,זכר,,,42,חבר ועדה
571,16,512,יוסי,שריד,זכר,,,42,חבר ועדה
572,16,1043,יולי,תמיר,נקבה,,,66,חברת ועדה
573,16,1043,יולי,תמיר,נקבה,,,66,חברת ועדה
574,16,1043,יולי,תמיר,נקבה,,,66,חברת ועדה
575,16,540,מוחמד,ברכה,זכר,,,42,חבר ועדה
576,16,412,צבי,הנדל,זכר,,,42,חבר ועדה
577,16,405,בנימין,אלון,זכר,,,42,חבר ועדה
578,16,433,דליה,איציק,נקבה,,,66,חברת ועדה
579,16,765,יצחק,לוי,זכר,,,42,חבר ועדה
580,16,565,מיכאל,נודלמן,זכר,,,42,חבר ועדה
581,16,1047,מלי,פולישוק-בלוך,נקבה,,,41,"יו""ר ועדה"
582,16,1041,לאה,נס,נקבה,,,41,"יו""ר ועדה"
583,16,1040,יחיאל,חזן,זכר,,,41,"יו""ר ועדה"
584,16,466,אברהם,הירשזון,זכר,,,41,"יו""ר ועדה"
585,16,1051,אתי,לבני,נקבה,,,41,"יו""ר ועדה"
586,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
587,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
588,16,1054,יגאל,יאסינוב,זכר,,,42,חבר ועדה
589,16,2014,ראלב,מג'אדלה,זכר,,,42,חבר ועדה
590,16,2014,ראלב,מג'אדלה,זכר,,,42,חבר ועדה
591,16,445,איתן,כבל,זכר,,,42,חבר ועדה
592,16,2014,ראלב,מג'אדלה,זכר,,,42,חבר ועדה
593,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
594,16,1037,גלעד,ארדן,זכר,,,41,"יו""ר ועדה"
595,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
596,16,1057,ישראל,אייכלר,זכר,,,41,"יו""ר ועדה"
597,16,466,אברהם,הירשזון,זכר,,,42,חבר ועדה
598,16,466,אברהם,הירשזון,זכר,,,41,"יו""ר ועדה"
599,16,1026,רוחמה,אברהם-בלילא,נקבה,,,66,חברת ועדה
600,16,1049,רוני,בריזון,זכר,,,42,חבר ועדה
601,16,459,אברהם-בייגה,שוחט,זכר,,,42,חבר ועדה
602,16,487,נסים,דהן,זכר,,,42,חבר ועדה
603,16,465,נעמי,בלומנטל,נקבה,,,41,"יו""ר ועדה"
604,16,465,נעמי,בלומנטל,נקבה,,,66,חברת ועדה
605,16,454,אפרים,סנה,זכר,,,42,חבר ועדה
606,16,454,אפרים,סנה,זכר,,,41,"יו""ר ועדה"
607,16,1048,רשף,חן,זכר,,,42,חבר ועדה
608,16,532,יולי יואל,אדלשטיין,זכר,,,41,"יו""ר ועדה"
609,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
610,16,1045,דני,יתום,זכר,,,42,חבר ועדה
611,16,560,אחמד,טיבי,זכר,,,42,חבר ועדה
612,16,1028,דניאל,בנלולו,זכר,,,42,חבר ועדה
613,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
614,16,462,מיכאל,איתן,זכר,,,42,חבר ועדה
615,16,558,עזמי,בשארה,זכר,,,42,חבר ועדה
616,16,490,נסים,זאב,זכר,,,42,חבר ועדה
617,16,1048,רשף,חן,זכר,,,42,חבר ועדה
618,16,531,אברהם,רביץ,זכר,,,42,חבר ועדה
619,16,1067,מתן,וילנאי,זכר,,,42,חבר ועדה
620,16,1067,מתן,וילנאי,זכר,,,41,"יו""ר ועדה"
621,16,458,חיים,רמון,זכר,,,42,חבר ועדה
622,16,454,אפרים,סנה,זכר,,,42,חבר ועדה
623,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
624,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
625,16,421,אליעזר,כהן,זכר,,,41,"יו""ר ועדה"
626,16,1045,דני,יתום,זכר,,,42,חבר ועדה
627,16,1045,דני,יתום,זכר,,,42,חבר ועדה
628,16,1067,מתן,וילנאי,זכר,,,42,חבר ועדה
629,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
630,16,536,דוד,לוי,זכר,,,42,חבר ועדה
631,16,1045,דני,יתום,זכר,,,42,חבר ועדה
632,16,1038,רוני,בר-און,זכר,,,41,"יו""ר ועדה"
633,16,532,יולי יואל,אדלשטיין,זכר,,,42,חבר ועדה
634,16,501,יאיר,פרץ,זכר,,,42,חבר ועדה
635,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
636,16,1028,דניאל,בנלולו,זכר,,,42,חבר ועדה
637,16,1044,יצחק,הרצוג,זכר,,,42,חבר ועדה
638,16,565,מיכאל,נודלמן,זכר,,,42,חבר ועדה
639,16,405,בנימין,אלון,זכר,,,42,חבר ועדה
640,16,1065,חיים,אורון,זכר,,,42,חבר ועדה
641,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
642,16,501,יאיר,פרץ,זכר,,,42,חבר ועדה
643,16,1034,משה,כחלון,זכר,,,42,חבר ועדה
644,16,507,רן,כהן,זכר,,,41,"יו""ר ועדה"
645,16,449,מיכאל,מלכיאור,זכר,,,41,"יו""ר ועדה"
646,16,560,אחמד,טיבי,זכר,,,42,חבר ועדה
647,16,1048,רשף,חן,זכר,,,42,חבר ועדה
648,16,1063,אילנה,כהן,נקבה,,,66,חברת ועדה
649,16,865,אורית,נוקד,נקבה,,,66,חברת ועדה
650,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
651,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
652,16,501,יאיר,פרץ,זכר,,,42,חבר ועדה
653,16,430,יורי,שטרן,זכר,,,42,חבר ועדה
654,16,504,זהבה,גלאון,נקבה,,,66,חברת ועדה
655,16,504,זהבה,גלאון,נקבה,,,41,"יו""ר ועדה"
656,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
657,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
658,16,505,אבשלום,וילן,זכר,,,41,"יו""ר ועדה"
659,16,1038,רוני,בר-און,זכר,,,42,חבר ועדה
660,16,560,אחמד,טיבי,זכר,,,42,חבר ועדה
661,16,445,איתן,כבל,זכר,,,42,חבר ועדה
662,16,495,אמנון,כהן,זכר,,,42,חבר ועדה
663,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
664,16,565,מיכאל,נודלמן,זכר,,,42,חבר ועדה
665,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
666,16,1048,רשף,חן,זכר,,,42,חבר ועדה
667,16,524,שאול,יהלום,זכר,,,41,"יו""ר ועדה"
668,16,1045,דני,יתום,זכר,,,42,חבר ועדה
669,16,501,יאיר,פרץ,זכר,,,42,חבר ועדה
670,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
671,16,1045,דני,יתום,זכר,,,42,חבר ועדה
672,16,1045,דני,יתום,זכר,,,42,חבר ועדה
673,16,1036,מיכאל,גורלובסקי,זכר,,,67,"מ""מ חבר ועדה"
674,16,1040,יחיאל,חזן,זכר,,,67,"מ""מ חבר ועדה"
675,16,431,קולט,אביטל,נקבה,,,66,חברת ועדה
676,16,431,קולט,אביטל,נקבה,,,41,"יו""ר ועדה"
677,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
678,16,490,נסים,זאב,זכר,,,42,חבר ועדה
679,16,449,מיכאל,מלכיאור,זכר,,,42,חבר ועדה
680,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
681,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
682,16,1050,אהוד,רצאבי,זכר,,,42,חבר ועדה
683,16,430,יורי,שטרן,זכר,,,42,חבר ועדה
684,16,580,יצחק,כהן,זכר,,,42,חבר ועדה
685,16,1035,עמרי,שרון,זכר,,,41,"יו""ר ועדה"
686,16,1039,ענבל,גבריאלי,נקבה,,,66,חברת ועדה
687,16,1048,רשף,חן,זכר,,,42,חבר ועדה
688,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
689,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
690,16,430,יורי,שטרן,זכר,,,42,חבר ועדה
691,16,563,מאיר,פרוש,זכר,,,42,חבר ועדה
692,16,532,יולי יואל,אדלשטיין,זכר,,,42,חבר ועדה
693,16,1038,רוני,בר-און,זכר,,,41,"יו""ר ועדה"
694,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
695,16,1045,דני,יתום,זכר,,,42,חבר ועדה
696,16,1048,רשף,חן,זכר,,,42,חבר ועדה
697,16,563,מאיר,פרוש,זכר,,,42,חבר ועדה
698,16,462,מיכאל,איתן,זכר,,,42,חבר ועדה
699,16,455,אופיר,פינס-פז,זכר,,,42,חבר ועדה
700,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
701,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
702,16,1030,מגלי,והבה,זכר,,,42,חבר ועדה
703,16,484,שלמה,בניזרי,זכר,,,42,חבר ועדה
704,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
705,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
706,16,1055,אריה,אלדד,זכר,,,67,"מ""מ חבר ועדה"
707,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
708,16,465,נעמי,בלומנטל,נקבה,,,66,חברת ועדה
709,16,458,חיים,רמון,זכר,,,42,חבר ועדה
710,16,1045,דני,יתום,זכר,,,42,חבר ועדה
711,16,1045,דני,יתום,זכר,,,41,"יו""ר ועדה"
712,16,1030,מגלי,והבה,זכר,,,42,חבר ועדה
713,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
714,16,494,אליהו,ישי,זכר,,,42,חבר ועדה
715,16,465,נעמי,בלומנטל,נקבה,,,66,חברת ועדה
716,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
717,16,1067,מתן,וילנאי,זכר,,,42,חבר ועדה
718,16,484,שלמה,בניזרי,זכר,,,42,חבר ועדה
719,16,1030,מגלי,והבה,זכר,,,42,חבר ועדה
720,16,1067,מתן,וילנאי,זכר,,,42,חבר ועדה
721,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
722,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
723,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
724,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
725,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
726,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
727,16,1053,חמי,דורון,זכר,,,41,"יו""ר ועדה"
728,16,484,שלמה,בניזרי,זכר,,,42,חבר ועדה
729,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
730,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
731,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
732,16,1035,עמרי,שרון,זכר,,,41,"יו""ר ועדה"
733,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
734,16,494,אליהו,ישי,זכר,,,42,חבר ועדה
735,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
736,16,507,רן,כהן,זכר,,,42,חבר ועדה
737,16,1040,יחיאל,חזן,זכר,,,42,חבר ועדה
738,16,477,יובל,שטייניץ,זכר,,,42,חבר ועדה
739,16,536,דוד,לוי,זכר,,,42,חבר ועדה
740,16,1040,יחיאל,חזן,זכר,,,42,חבר ועדה
741,16,1030,מגלי,והבה,זכר,,,42,חבר ועדה
742,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
743,16,1045,דני,יתום,זכר,,,42,חבר ועדה
744,16,465,נעמי,בלומנטל,נקבה,,,66,חברת ועדה
745,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
746,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
747,16,1038,רוני,בר-און,זכר,,,42,חבר ועדה
748,16,456,שמעון,פרס,זכר,,,42,חבר ועדה
749,16,454,אפרים,סנה,זכר,,,42,חבר ועדה
750,16,1067,מתן,וילנאי,זכר,,,42,חבר ועדה
751,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
752,16,1052,אילן,ליבוביץ,זכר,,,42,חבר ועדה
753,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
754,16,1051,אתי,לבני,נקבה,,,67,"מ""מ חבר ועדה"
755,16,494,אליהו,ישי,זכר,,,42,חבר ועדה
756,16,484,שלמה,בניזרי,זכר,,,42,חבר ועדה
757,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
758,16,1055,אריה,אלדד,זכר,,,67,"מ""מ חבר ועדה"
759,16,507,רן,כהן,זכר,,,67,"מ""מ חבר ועדה"
760,16,524,שאול,יהלום,זכר,,,42,חבר ועדה
761,16,435,בנימין,בן-אליעזר,זכר,,,67,"מ""מ חבר ועדה"
762,16,1053,חמי,דורון,זכר,,,41,"יו""ר ועדה"
763,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
764,16,1045,דני,יתום,זכר,,,42,חבר ועדה
765,16,484,שלמה,בניזרי,זכר,,,42,חבר ועדה
766,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
767,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
768,16,765,יצחק,לוי,זכר,,,42,חבר ועדה
769,16,532,יולי יואל,אדלשטיין,זכר,,,42,חבר ועדה
770,16,531,אברהם,רביץ,זכר,,,42,חבר ועדה
771,16,504,זהבה,גלאון,נקבה,,,66,חברת ועדה
772,16,456,שמעון,פרס,זכר,,,42,חבר ועדה
773,16,1030,מגלי,והבה,זכר,,,42,חבר ועדה
774,16,1040,יחיאל,חזן,זכר,,,42,חבר ועדה
775,16,580,יצחק,כהן,זכר,,,42,חבר ועדה
776,16,459,אברהם-בייגה,שוחט,זכר,,,42,חבר ועדה
777,16,1035,עמרי,שרון,זכר,,,42,חבר ועדה
778,16,1025,גילה,גמליאל,נקבה,,,67,"מ""מ חבר ועדה"
779,16,461,שלום,שמחון,זכר,,,41,"יו""ר ועדה"
780,16,493,דוד,טל,זכר,,,42,חבר ועדה
781,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
782,16,1028,דניאל,בנלולו,זכר,,,42,חבר ועדה
783,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
784,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
785,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
786,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
787,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
788,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
789,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
790,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
791,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
792,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
793,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
794,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
795,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
796,16,493,דוד,טל,זכר,,,42,חבר ועדה
797,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
798,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
799,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
800,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
801,16,493,דוד,טל,זכר,,,41,"יו""ר ועדה"
802,16,431,קולט,אביטל,נקבה,,,66,חברת ועדה
803,16,532,יולי יואל,אדלשטיין,זכר,,,42,חבר ועדה
804,16,1034,משה,כחלון,זכר,,,42,חבר ועדה
805,16,1036,מיכאל,גורלובסקי,זכר,,,42,חבר ועדה
806,16,1036,מיכאל,גורלובסקי,זכר,,,41,"יו""ר ועדה"
807,16,552,רומן,ברונפמן,זכר,,,42,חבר ועדה
808,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
809,16,1054,יגאל,יאסינוב,זכר,,,42,חבר ועדה
810,16,533,מרינה,סולודקין,נקבה,,,66,חברת ועדה
811,16,431,קולט,אביטל,נקבה,,,66,חברת ועדה
812,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
813,16,1034,משה,כחלון,זכר,,,41,"יו""ר ועדה"
814,16,493,דוד,טל,זכר,,,42,חבר ועדה
815,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
816,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
817,16,493,דוד,טל,זכר,,,41,"יו""ר ועדה"
818,16,1028,דניאל,בנלולו,זכר,,,42,חבר ועדה
819,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
820,16,488,יצחק,וקנין,זכר,,,42,חבר ועדה
821,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
822,16,493,דוד,טל,זכר,,,42,חבר ועדה
823,16,1047,מלי,פולישוק-בלוך,נקבה,,,66,חברת ועדה
824,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
825,16,493,דוד,טל,זכר,,,41,"יו""ר ועדה"
826,16,461,שלום,שמחון,זכר,,,41,"יו""ר ועדה"
827,16,461,שלום,שמחון,זכר,,,41,"יו""ר ועדה"
828,16,1028,דניאל,בנלולו,זכר,,,41,"יו""ר ועדה"
829,16,1047,מלי,פולישוק-בלוך,נקבה,,,41,"יו""ר ועדה"
830,16,412,צבי,הנדל,זכר,,,42,חבר ועדה
831,16,540,מוחמד,ברכה,זכר,,,41,"יו""ר ועדה"
832,16,526,משה,גפני,זכר,,,42,חבר ועדה
833,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
834,16,1045,דני,יתום,זכר,,,42,חבר ועדה
835,16,1031,יעקב,אדרי,זכר,,,42,חבר ועדה
836,16,437,אלי,בן-מנחם,זכר,,,42,חבר ועדה
837,16,1031,יעקב,אדרי,זכר,,,42,חבר ועדה
838,16,549,טלב,אלסאנע,זכר,,,42,חבר ועדה
839,16,1048,רשף,חן,זכר,,,42,חבר ועדה
840,16,1048,רשף,חן,זכר,,,41,"יו""ר ועדה"
841,16,465,נעמי,בלומנטל,נקבה,,,66,חברת ועדה
842,16,490,נסים,זאב,זכר,,,42,חבר ועדה
843,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
844,16,1042,עמרם,מצנע,זכר,,,42,חבר ועדה
845,16,1042,עמרם,מצנע,זכר,,,41,"יו""ר ועדה"
846,16,483,דוד,אזולאי,זכר,,,42,חבר ועדה
847,16,1055,אריה,אלדד,זכר,,,42,חבר ועדה
848,16,1055,אריה,אלדד,זכר,,,42,חבר ועדה
849,16,763,אפי,איתם,זכר,,,42,חבר ועדה
850,16,519,אברהם,פורז,זכר,,,42,חבר ועדה
851,16,1042,עמרם,מצנע,זכר,,,42,חבר ועדה
852,16,1037,גלעד,ארדן,זכר,,,42,חבר ועדה
853,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
854,16,713,אורי,אריאל,זכר,,,42,חבר ועדה
855,16,430,יורי,שטרן,זכר,,,41,"יו""ר ועדה"
856,16,1041,לאה,נס,נקבה,,,66,חברת ועדה
857,16,1053,חמי,דורון,זכר,,,42,חבר ועדה
858,16,483,דוד,אזולאי,זכר,,,42,חבר ועדה
859,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
860,16,1032,אהוד,יתום,זכר,,,42,חבר ועדה
861,16,493,דוד,טל,זכר,,,42,חבר ועדה
862,16,505,אבשלום,וילן,זכר,,,42,חבר ועדה
863,16,1034,משה,כחלון,זכר,,,42,חבר ועדה
864,16,1028,דניאל,בנלולו,זכר,,,42,חבר ועדה
865,16,461,שלום,שמחון,זכר,,,42,חבר ועדה
866,16,540,מוחמד,ברכה,זכר,,,42,חבר ועדה
867,16,1039,ענבל,גבריאלי,נקבה,,,66,חברת ועדה
868,16,1025,גילה,גמליאל,נקבה,,,66,חברת ועדה
869,16,1025,גילה,גמליאל,נקבה,,,66,חברת ועדה
870,16,526,משה,גפני,זכר,,,42,חבר ועדה
871,16,550,עבד-אלמאלכ,דהאמשה,זכר,,,42,חבר ועדה
872,16,1030,מגלי,והבה,זכר,,,42,חבר ועדה
873,16,1067,מתן,וילנאי,זכר,,,42,חבר ועדה
874,16,490,נסים,זאב,זכר,,,42,חבר ועדה
875,16,1061,ג'מאל,זחאלקה,זכר,,,42,חבר ועדה
876,16,1054,יגאל,יאסינוב,זכר,,,42,חבר ועדה
877,16,1063,אילנה,כהן,נקבה,,,66,חברת ועדה
878,16,517,יוסף (טומי),לפיד,זכר,,,42,חבר ועדה
879,16,445,איתן,כבל,זכר,,,41,"יו""ר ועדה"
880,16,528,יעקב,ליצמן,זכר,,,41,"יו""ר ועדה"
881,16,1065,חיים,אורון,זכר,,,42,חבר ועדה
882,16,1027,גדעון,סער,זכר,,,42,חבר ועדה
883,16,1027,גדעון,סער,זכר,,,41,"יו""ר ועדה"
884,16,531,אברהם,רביץ,זכר,,,42,חבר ועדה
885,16,1048,רשף,חן,זכר,,,42,חבר ועדה
886,16,455,אופיר,פינס-פז,זכר,,,42,חבר ועדה
887,16,490,נסים,זאב,זכר,,,42,חבר ועדה
888,16,1068,ניסן,סלומינסקי,זכר,,,42,חבר ועדה
889,16,421,אליעזר,כהן,זכר,,,42,חבר ועדה
890,16,532,יולי יואל,אדלשטיין,זכר,,,42,חבר ועדה
891,16,558,עזמי,בשארה,זכר,,,42,חבר ועדה
892,16,558,עזמי,בשארה,זכר,,,41,"יו""ר ועדה"
893,16,465,נעמי,בלומנטל,נקבה,,,66,חברת ועדה
894,16,1051,אתי,לבני,נקבה,,,66,חברת ועדה
